date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:47:28	86945/86945	---M--	200	added ('OK')	image/jpeg	etag:%22153a1-5d0f4aba%22	http://www.newbird.co.kr/nbadm/data/uploads/d7c2298b0f9faf765db30a831b4ab8ce1561283258_98592.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/d7c2298b0f9faf765db30a831b4ab8ce1561283258_98592.jpg	(from http://www.newbird.co.kr/)
11:47:36	120347/120347	---M--	200	added ('OK')	image/jpeg	etag:%221d61b-5d0f4bc4%22	http://www.newbird.co.kr/nbadm/data/uploads/ddc7dc68656dbc95d9c6e29c261bbf791561283524_29428.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/ddc7dc68656dbc95d9c6e29c261bbf791561283524_29428.jpg	(from http://www.newbird.co.kr/)
11:47:39	67344/67344	---M--	200	added ('OK')	image/jpeg	etag:%2210710-5d0f4a20%22	http://www.newbird.co.kr/nbadm/data/uploads/9e668f2e70699772628d2da12a01eedd1561283104_82359.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/9e668f2e70699772628d2da12a01eedd1561283104_82359.jpg	(from http://www.newbird.co.kr/)
11:47:39	15760/15760	---M--	200	added ('OK')	image/png	etag:%223d90-5d076d3e%22	http://www.newbird.co.kr/nbadm/data/uploads/161306a460d101b0e63b350f68673d251560767806_98255.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/161306a460d101b0e63b350f68673d251560767806_98255.png	(from http://www.newbird.co.kr/)
11:47:45	688695/688695	---M--	200	added ('OK')	image/jpeg	etag:%22a8237-5d14b395%22	http://www.newbird.co.kr/nbadm/data/uploads/30fda4453f7f54e5f37c7ede8c3546a81561637781_60952.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/30fda4453f7f54e5f37c7ede8c3546a81561637781_60952.jpg	(from http://www.newbird.co.kr/)
11:47:47	49663/49663	---M--	200	added ('OK')	image/jpeg	etag:%22c1ff-5d0b4175%22	http://www.newbird.co.kr/nbadm/data/uploads/82c293900961e9e31e71b5494fc0714e1561018741_53584.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/82c293900961e9e31e71b5494fc0714e1561018741_53584.jpg	(from http://www.newbird.co.kr/)
11:47:49	57710/57710	---M--	200	added ('OK')	image/jpeg	etag:%22e16e-5d0f4e5e%22	http://www.newbird.co.kr/nbadm/data/uploads/9200fcc8b15946c982395c20f98e707b1561284190_69705.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/9200fcc8b15946c982395c20f98e707b1561284190_69705.jpg	(from http://www.newbird.co.kr/)
11:47:49	1681/1681	---M--	200	added ('OK')	image/png	etag:%22691-5ce7b6df%22	http://www.newbird.co.kr/images/common/icon_location.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_location.png	(from http://www.newbird.co.kr/)
11:47:50	2799/2799	---MCZ	200	added ('OK')	application/javascript	etag:W/%22aef-5ebb8e06%22	http://www.newbird.co.kr/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/js/lib.js	(from http://www.newbird.co.kr/)
11:47:51	1158/1158	---M--	200	added ('OK')	image/png	etag:%22486-5ce7b6de%22	http://www.newbird.co.kr/images/common/icon_arrow_select.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_arrow_select.png	(from http://www.newbird.co.kr/css/common.css)
11:47:51	1043/1043	---M--	200	added ('OK')	image/png	etag:%22413-5ce7b6e0%22	http://www.newbird.co.kr/images/ie/icon_arrow_select.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_arrow_select.png	(from http://www.newbird.co.kr/css/common.css)
11:47:52	5860/5860	---M--	200	added ('OK')	image/png	etag:%2216e4-5ce7b6df%22	http://www.newbird.co.kr/images/common/logo.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/logo.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:53	2255/2255	---M--	200	added ('OK')	image/png	etag:%228cf-5ce7b6e1%22	http://www.newbird.co.kr/images/ie/logo.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/logo.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:54	3785/3785	---M--	200	added ('OK')	image/png	etag:%22ec9-5ce7b6df%22	http://www.newbird.co.kr/images/common/icon_quick.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_quick.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:54	1583/1583	---M--	200	added ('OK')	image/png	etag:%2262f-5ce7b6e0%22	http://www.newbird.co.kr/images/ie/icon_quick.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_quick.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:54	63373/63373	---M--	200	added ('OK')	image/jpeg	etag:%22f78d-5d0f5163%22	http://www.newbird.co.kr/nbadm/data/uploads/80bf4404a6a8d7ad158f41cd164bb4c91561284963_7547.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/80bf4404a6a8d7ad158f41cd164bb4c91561284963_7547.jpg	(from http://www.newbird.co.kr/)
11:47:55	3491/3491	---M--	200	added ('OK')	image/png	etag:%22da3-5ce7b6de%22	http://www.newbird.co.kr/images/common/icon_call.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_call.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:55	1570/1570	---M--	200	added ('OK')	image/png	etag:%22622-5ce7b6e0%22	http://www.newbird.co.kr/images/ie/icon_call.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_call.png	(from http://www.newbird.co.kr/css/layout.css)
11:47:55	647652/647652	---M--	200	added ('OK')	image/jpeg	etag:%229e1e4-5d14b262%22	http://www.newbird.co.kr/nbadm/data/uploads/f7b3bb84b2cf82b0bab35156ffd1aa8a1561637474_58613.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/f7b3bb84b2cf82b0bab35156ffd1aa8a1561637474_58613.jpg	(from http://www.newbird.co.kr/)
11:48:00	90996/90996	---M--	200	added ('OK')	image/jpeg	etag:%2216374-5d0b4abd%22	http://www.newbird.co.kr/nbadm/data/uploads/53666f1450bcfce3b9e1dfe5cdf0b61e1561021117_40488.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/53666f1450bcfce3b9e1dfe5cdf0b61e1561021117_40488.jpg	(from http://www.newbird.co.kr/)
11:48:02	9086/9086	---M--	200	added ('OK')	image/png	etag:%22237e-5ce7b6f3%22	http://www.newbird.co.kr/images/service/icon_service.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/service/icon_service.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:02	2515/2515	---M--	200	added ('OK')	image/png	etag:%229d3-5ce7b6e1%22	http://www.newbird.co.kr/images/ie/icon_service.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_service.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:06	19042/19042	---M--	200	added ('OK')	image/png	etag:%224a62-5ce7b6f3%22	http://www.newbird.co.kr/images/service/icon_process.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/service/icon_process.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:07	4698/4698	---M--	200	added ('OK')	image/png	etag:%22125a-5ce7b6e0%22	http://www.newbird.co.kr/images/ie/icon_process.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_process.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:07	1434/1434	---M--	200	added ('OK')	image/png	etag:%2259a-5ce7b6df%22	http://www.newbird.co.kr/images/common/icon_view.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_view.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:07	1138/1138	---M--	200	added ('OK')	image/png	etag:%22472-5ce7b6e1%22	http://www.newbird.co.kr/images/ie/icon_view.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_view.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:12	24456/24456	---M--	200	added ('OK')	image/png	etag:%225f88-5ce7b6df%22	http://www.newbird.co.kr/images/common/icon_result.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_result.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:13	6099/6099	---M--	200	added ('OK')	image/png	etag:%2217d3-5ce7b6e1%22	http://www.newbird.co.kr/images/ie/icon_result.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_result.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:13	1308/1308	---M--	200	added ('OK')	image/png	etag:%2251c-5ce7b6de%22	http://www.newbird.co.kr/images/common/icon_download.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/common/icon_download.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:14	1089/1089	---M--	200	added ('OK')	image/png	etag:%22441-5ce7b6e0%22	http://www.newbird.co.kr/images/ie/icon_download.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/ie/icon_download.png	(from http://www.newbird.co.kr/css/layout.css)
11:48:14	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:13%20GMT	http://www.newbird.co.kr/css/owl.video.play.png	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/css/owl.video.play.png	(from http://www.newbird.co.kr/css/owl.carousel.min.css)
11:48:14	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:13%20GMT	http://www.newbird.co.kr/about/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/about/js/lib.js	(from http://www.newbird.co.kr/about/)
11:48:15	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:14%20GMT	http://www.newbird.co.kr/service/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/service/js/lib.js	(from http://www.newbird.co.kr/service/)
11:48:15	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:14%20GMT	http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.js	(from http://www.newbird.co.kr/portfolio/)
11:48:15	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:14%20GMT	http://www.newbird.co.kr/contact/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/contact/js/lib.js	(from http://www.newbird.co.kr/contact/)
11:48:17	12233/12233	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2002:48:15%20GMT	http://www.newbird.co.kr/portfolio/view.html?idx=36	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/view18b2.html	(from http://www.newbird.co.kr/portfolio/view.html?idx=56)
11:48:23	185935/185935	---M--	200	added ('OK')	image/jpeg	etag:%222d64f-5ce7b6f3%22	http://www.newbird.co.kr/images/visual_t1.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/visual_t1.jpg	(from http://www.newbird.co.kr/css/layout.css)
11:48:31	225413/225413	---M--	200	added ('OK')	image/jpeg	etag:%2237085-5ce7b6de%22	http://www.newbird.co.kr/images/about/pic_sketch.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/about/pic_sketch.jpg	(from http://www.newbird.co.kr/css/layout.css)
11:48:42	300654/300654	---M--	200	added ('OK')	image/jpeg	etag:%224966e-5ce7b6f4%22	http://www.newbird.co.kr/images/visual_t2.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/images/visual_t2.jpg	(from http://www.newbird.co.kr/css/layout.css)
11:48:42	228/228	---MC-	302	error ('Found')	text/html	date:Sat,%2030%20May%202020%2002:48:41%20GMT	http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.73.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=56)
11:48:53	133097/133097	---M--	200	added ('OK')	image/jpeg	etag:%22207e9-5d1613cb%22	http://www.newbird.co.kr/nbadm/data/uploads/2f48bc9fc204f6da6ecb2d5f16fe81041561727947_60808.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/2f48bc9fc204f6da6ecb2d5f16fe81041561727947_60808.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=56)
11:49:19	220006/220006	---M--	200	added ('OK')	image/jpeg	etag:%2235b66-5d3b1238%22	http://www.newbird.co.kr/nbadm/data/uploads/6c1f278e6222513f21277f15c25e3a4e1564152376_55712.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/6c1f278e6222513f21277f15c25e3a4e1564152376_55712.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=87)
11:49:19	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.76.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=87)
11:49:20	169243/169243	---M--	200	added ('OK')	image/jpeg	etag:%222951b-5d3da3f2%22	http://www.newbird.co.kr/nbadm/data/uploads/156005c5baf40ff51a327f1c34f2975b1564320754_53595.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/156005c5baf40ff51a327f1c34f2975b1564320754_53595.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=87)
11:49:36	103498/103498	---M--	200	added ('OK')	image/jpeg	etag:%221944a-5d42b33e%22	http://www.newbird.co.kr/nbadm/data/uploads/d8c0a88c6fd80066295ddc36b9c1b9841564652350_61725.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/d8c0a88c6fd80066295ddc36b9c1b9841564652350_61725.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=93)
11:49:38	510828/510828	---M--	200	added ('OK')	image/jpeg	etag:%227cb6c-5d1613cb%22	http://www.newbird.co.kr/nbadm/data/uploads/4b2659e906a83fc5c18033591616e1af1561727947_32324.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/4b2659e906a83fc5c18033591616e1af1561727947_32324.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=56)
11:49:38	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.7a.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=93)
11:49:40	11961/11961	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2002:49:37%20GMT	http://www.newbird.co.kr/portfolio/view.html?idx=62	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/view1fe0.html	(from http://www.newbird.co.kr/portfolio/view.html?idx=75)
11:49:59	599128/599128	---M--	200	added ('OK')	image/jpeg	etag:%2292458-5d1613cb%22	http://www.newbird.co.kr/nbadm/data/uploads/7f7f1587a69f6b31a64bb67cf941e82d1561727947_64135.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/7f7f1587a69f6b31a64bb67cf941e82d1561727947_64135.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=56)
11:50:02	162131/162131	---M--	200	added ('OK')	image/jpeg	etag:%2227953-5d42b33e%22	http://www.newbird.co.kr/nbadm/data/uploads/f5b6267c867aa616870f296be0ecf2d31564652350_44133.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/f5b6267c867aa616870f296be0ecf2d31564652350_44133.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=93)
11:50:18	360587/360587	---M--	200	added ('OK')	image/jpeg	etag:%225808b-5d42b33e%22	http://www.newbird.co.kr/nbadm/data/uploads/1a83cd48f78b8bc934567d9f9bc53cea1564652350_59960.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/1a83cd48f78b8bc934567d9f9bc53cea1564652350_59960.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=93)
11:50:19	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.7f.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=75)
11:54:12	1445901/1445901	---M--	200	added ('OK')	image/jpeg	etag:%2216100d-5d160c2a%22	http://www.newbird.co.kr/nbadm/data/uploads/75222b4fdc7a1fde281225901adff69e1561725994_91708.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/75222b4fdc7a1fde281225901adff69e1561725994_91708.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=51)
11:54:38	158809/158809	---M--	200	added ('OK')	image/jpeg	etag:%2226c59-5d160c2a%22	http://www.newbird.co.kr/nbadm/data/uploads/c58f704cafb3f79abc61ce4d80182aa61561725994_64392.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/c58f704cafb3f79abc61ce4d80182aa61561725994_64392.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=51)
11:55:01	143798/143798	---M--	200	added ('OK')	image/jpeg	etag:%22231b6-5d160c2a%22	http://www.newbird.co.kr/nbadm/data/uploads/614d1f9273c7164994951ed2479e87491561725994_45930.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/614d1f9273c7164994951ed2479e87491561725994_45930.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=51)
11:55:01	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.83.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=51)
11:55:53	2316179/2316179	---M--	200	added ('OK')	image/jpeg	etag:%22235793-5d19f89f%22	http://www.newbird.co.kr/nbadm/data/uploads/d6f2e9cee47a409653ccdf3adfd890221561983135_64777.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/d6f2e9cee47a409653ccdf3adfd890221561983135_64777.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=75)
11:59:21	3468860/3468860	---M--	200	added ('OK')	image/jpeg	etag:%2234ee3c-5d19f89f%22	http://www.newbird.co.kr/nbadm/data/uploads/5027599263b395840054e9e8ffb3d1931561983135_69984.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/5027599263b395840054e9e8ffb3d1931561983135_69984.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=75)
11:59:21	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.86.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=98)
11:59:31	56211/56211	---M--	200	added ('OK')	image/jpeg	etag:%22db93-5d386bda%22	http://www.newbird.co.kr/nbadm/data/uploads/53ea86198644ef77b02ae682834ff75e1563978714_38106.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/53ea86198644ef77b02ae682834ff75e1563978714_38106.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=84)
12:00:04	203812/203812	---M--	200	added ('OK')	image/jpeg	etag:%2231c24-5d386bda%22	http://www.newbird.co.kr/nbadm/data/uploads/00f40c16f661348eb05fd0ad1a88ef141563978714_47247.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/00f40c16f661348eb05fd0ad1a88ef141563978714_47247.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=84)
12:00:40	2097576/2097576	---M--	200	added ('OK')	image/jpeg	etag:%222001a8-5ec35b29%22	http://www.newbird.co.kr/nbadm/data/uploads/51494b66b20eaec11fe501f5bdf797f41589861161_68377.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/51494b66b20eaec11fe501f5bdf797f41589861161_68377.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=98)
12:00:40	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.8a.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=84)
12:01:00	349095/349095	---M--	200	added ('OK')	image/jpeg	etag:%22553a7-5d386bda%22	http://www.newbird.co.kr/nbadm/data/uploads/bd6fd1165a99407fb97cf94af5f52ce31563978714_84212.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/bd6fd1165a99407fb97cf94af5f52ce31563978714_84212.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=84)
12:01:00	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.8c.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=94)
12:01:01	12249/12249	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2003:00:59%20GMT	http://www.newbird.co.kr/portfolio/view.html?idx=37	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/view9a49.html	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:01:03	11882/11882	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2003:01:01%20GMT	http://www.newbird.co.kr/portfolio/view.html?idx=85	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/viewde1a.html	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:04:48	5521213/5521213	---M--	200	added ('OK')	image/jpeg	etag:%22543f3d-5d19f89f%22	http://www.newbird.co.kr/nbadm/data/uploads/c28640403035e8ca463487a864027b6e1561983135_22951.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/c28640403035e8ca463487a864027b6e1561983135_22951.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=75)
12:05:06	1652157/1652157	---M--	200	added ('OK')	image/jpeg	etag:%221935bd-5df0d2c3%22	http://www.newbird.co.kr/nbadm/data/uploads/2db310299a9aa609f99d1e59d5a500161576063683_27852.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/2db310299a9aa609f99d1e59d5a500161576063683_27852.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=94)
12:05:12	144563/144563	---M--	200	added ('OK')	image/jpeg	etag:%22234b3-5e2e8482%22	http://www.newbird.co.kr/nbadm/data/uploads/b98e1be79b7b25668805190c0412e5341580106882_93472.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/b98e1be79b7b25668805190c0412e5341580106882_93472.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:05:12	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.92.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:05:23	105790/105790	---M--	200	added ('OK')	image/jpeg	etag:%2219d3e-5e2e8482%22	http://www.newbird.co.kr/nbadm/data/uploads/ce2e78e0a1f2730a337163caa16a9e691580106882_77304.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/ce2e78e0a1f2730a337163caa16a9e691580106882_77304.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:06:14	1932613/1932613	---M--	200	added ('OK')	image/jpeg	etag:%221d7d45-5e2e8482%22	http://www.newbird.co.kr/nbadm/data/uploads/2ebfa23f7c3d6f7a36fb7f7169ef5c151580106882_61184.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/2ebfa23f7c3d6f7a36fb7f7169ef5c151580106882_61184.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=97)
12:06:32	426986/426986	---M--	200	added ('OK')	image/jpeg	etag:%22683ea-5d1614a5%22	http://www.newbird.co.kr/nbadm/data/uploads/e1ead9a26c5bdceafe3b439f72e1c91a1561728165_79865.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/e1ead9a26c5bdceafe3b439f72e1c91a1561728165_79865.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=58)
12:06:32	0/-1	---M--	302	error ('')			http://www.newbird.co.kr/portfolio/js/lib.js	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/js/lib.96.delayed	(from http://www.newbird.co.kr/portfolio/view.html?idx=58)
12:06:34	12024/12024	---MCZ	200	added ('OK')	text/html	date:Sat,%2030%20May%202020%2003:06:31%20GMT	http://www.newbird.co.kr/portfolio/view.html?idx=74	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/portfolio/view8ea4.html	(from http://www.newbird.co.kr/portfolio/view.html?idx=73)
12:07:23	813630/813630	---M--	200	added ('OK')	image/jpeg	etag:%22c6a3e-5d1614a5%22	http://www.newbird.co.kr/nbadm/data/uploads/91e18e0afd2d9645ec23c680748146371561728165_65038.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/91e18e0afd2d9645ec23c680748146371561728165_65038.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=58)
12:07:29	342521/342521	---M--	200	added ('OK')	image/jpeg	etag:%22539f9-5d18e4e6%22	http://www.newbird.co.kr/nbadm/data/uploads/7f0599563c21c6a4ed3d2bd6a9b5e8541561912550_5796.jpg	C:/Users/vnddn/Desktop/PORTFOFOFO/www.newbird.co.kr/nbadm/data/uploads/7f0599563c21c6a4ed3d2bd6a9b5e8541561912550_5796.jpg	(from http://www.newbird.co.kr/portfolio/view.html?idx=73)
